id,desc,createTime,video.duration,author.verified,music.title,stats.playCount,stats.diggCount,stats.commentCount,stats.shareCount,hashtagFreqFeature,desc_len,num_hashtags,verified,hour,weekday,is_original_sound,engagement_score
6839842395874544902,Can’t hate if it worked! 😎🤣 @beauk437 #southerntruckz #lifted #wheels #diesel #mechanic #dieselgang #truckcheck #cummins #HowTo #rollerskating,2020-06-19 00:01:50,8,False,original sound,2573,204,0,4,0,142,10,0,0,4,1,0.0003267175395024448
6839799710547561733,@bmsoffroad killing the gladiator game 🙌 #jeep #jeeplife #jeepwave #southerntruckz #rollerskating #bms #bmsoffroad #HowTo #minivlog #lifted #truck,2020-06-18 21:16:11,21,False,Baby (Lil Baby feat. DaBaby),1445,142,1,10,0,146,11,0,21,3,0,0.00039498187173583925
6839722306869169413,24x14 Cali Summit polished with Venom XT heading out!🔥#southerntruckz #diesel #stance #wheels #lifted #fyp #truck #minivlog #whatidwear #truckcheck,2020-06-18 16:15:49,9,False,Bad big,2252,161,2,0,0,147,10,0,16,3,0,0.0005253241853965258
6839532913625664774,Pull up. Air out. 💃🏻 @legends_gio #southerntruckz #dieselgang #diesel #wheels #mechanic #lifted #cummins #tires #stance #fyp #truck #minivlog,2020-06-18 04:00:55,13,False,One last pic and Ill be gone.,43700,9667,18,178,0,141,12,0,4,3,0,0.014150391964671095
6839493834863365381,Fuel Forged so clean👌🏼 #southerntruckz #dieselgang #diesel #wheels #mechanic #cummins #lifted #tires #fyp #2ndgen #truckcheck #whatidwear,2020-06-18 01:29:15,11,False,Shoota by Playboi Carti ft. Lil Uzi Vert,1827,87,0,0,0,137,12,0,1,3,0,0.00016321173112850124
6839402000145190150,Someone explain this one🤔 #southerntruckz #CurlsCheck #thatsound #dieselgang #diesel #wheels #truckcheck #lifted #mechanic #cummins #stance #work,2020-06-17 19:32:52,12,False,original sound,38300,1724,59,29,0,145,12,0,19,2,1,0.011725468652680262
6839138760672775429,Hurts to watch! 🥴 #southerntruckz #diesel #dieselgang #wheels #truckcheck #truck #tires #mechanic #2ndgen #minivlog #cummins #planbfab #stance #fyp,2020-06-17 02:31:23,23,False,original sound,1927,144,2,6,0,147,14,0,2,2,1,0.0005331878654799986
6839102411710172421,Rollin Rubber-bands...👀#southerntruckz #WhatIdWear #thatsound #dieselgang #dieselgang #diesel #wheels #truckcheck #lifted #work #foryou #mechanic,2020-06-17 00:10:19,6,False,DOLLAZ ON MY HEAD (feat. Young Thug),2338,210,3,21,0,145,12,0,0,2,0,0.0008452326766314025
6839023932545289477,That SOUND! 🥵🔥• @izzabumminz •#ThatSound #Cummins #2ndgen #southerntruckz #dieselgang #diesel #wheels #truckcheck #cummins #lifted #work,2020-06-16 19:05:46,6,False,original sound,69200,3622,37,198,0,136,11,0,19,1,1,0.01291306165997076
6838760286460169478,Thoughts?? 😅😅 18 Widezzz on spacers...• @plan_b_fab •#24x18 #PlanBFab #1stGen #Cummins #STANCE #southerntruckz #dieselgang #diesel #wheels,2020-06-16 02:02:43,9,False,LEAD THE RACE (UNDEFEATED),3508,409,4,5,0,138,9,0,2,1,0,0.0011109353133228377
6838724628723059974,24x14 @jtxforged 375/40/24 @atturotires  🔥#southerntruckz #perfectionwheels #foryou #dieselgang #lifted #diesel #wheels #minivlog #fyp #work,2020-06-15 23:44:20,10,False,Gelato,1981,105,0,0,0,140,10,0,23,0,0,0.00018633540029742806
6838380273160293637,Caption this 😂😂——Tag the owner #southerntruckz #mechanic #foryou #lifted #dieselgang #forged #wheels #diesel #minivlog #fyp #chevy #dieselpower,2020-06-15 01:28:04,6,False,original sound,2069,158,9,5,0,143,12,0,1,0,1,0.0015160476698326104
6838330084651273478,Check this out! 🤨 @lgndsupplyco #southerntruckz #mechanic #lifted #foryou #truckcheck #dieselpower #tires #wheels #minivlog #minivlog #dieselgang,2020-06-14 22:13:18,12,False,original sound,2948,373,3,7,0,145,11,0,22,6,1,0.0009266156243033707
6838265236416498950,26x14 American Force Peak wheels wrapped in 35” Pioneers 😎👊 #perfectionwheels #southerntruckz #forged #mechanic #lifted #foryou #truckcheck,2020-06-14 18:01:38,6,False,original sound,45400,4800,12,124,0,139,7,0,18,6,1,0.008834402213747684
6838214724073704709,Hood stacks are overrated 🤷🏼‍♂️@dmax_rob #southerntruckz #dieselpower #forged #mechanic #tires #foryou #truckcheck #lifted #fyp #wheels #chevy,2020-06-14 14:45:38,11,False,original sound,1642,125,0,1,0,142,11,0,14,6,1,0.00019355506864801564
6837997800295271686,Thoughts on this color 🤔Credit to @royaltycore  @premier_offroad  #southerntruckz #dieselpower #forged #diesel #mechanic #tires #foryou #work,2020-06-14 00:43:52,14,False,Stunnin' (feat. Harm Franklin),2009,159,1,5,0,141,8,0,0,6,0,0.0004051870244577619
6837954246709628165,24x14 American Force Concave nemesis33x14.50x24 fury mt #southerntruckz #familydinner #dieselpower #forged #diesel #mechanic #foryou #truckcheck,2020-06-13 21:54:50,7,False,Kolors,3227,371,0,6,0,144,8,0,21,5,0,0.0005162801492854793
6837886814225730822,Who can relate? 🔦😂 #southerntruckz #TikTokArtists #FamilyDinner #forged #dieselpower #mechanic #tires #foryou #fueloffroad #lifted #truckcheck,2020-06-13 17:33:10,12,False,original sound,2033,154,2,6,0,142,11,0,17,5,1,0.0005470316417299163
6837847671458336005,20x9 Fuel Mavericks wrapped in 275/55/20 Nitto Terra Grapplers 😎 @perfectionwheels #southerntruckz #dieselpower #tires #mechanic #fyp #work #lifted,2020-06-13 15:01:17,10,False,LEAD THE RACE (UNDEFEATED),2847,182,1,1,0,147,7,0,15,5,0,0.00044037214901996354
6837653507064089861,New Product Release. #FuelOffroad RUNNER @fueloffroad #southerntruckz #dieselpower #wheels #forged #minivlog #mechanic #tires #fyp #foryou,2020-06-13 02:27:50,22,False,Stunnin' (feat. Harm Franklin),1217,51,0,0,0,138,10,0,2,5,0,0.00010223263517001184
6837616619208953094,@illusion_f250 backing out on  new set of 26x14 American Force Morph wheels wrapped in @furytires #southerntruckz #dieselpower #work #wheels #lifted,2020-06-13 00:04:41,24,False,Sexy,3644,248,1,1,0,148,5,0,0,5,0,0.0005364923080053476
6837285892651109637,20” @kmcwheels wrapped in 35” Venom tires 😎👊 #southerntruckz #dieselpower #work #dieselgang #wheels #lifted #forged #minivlog #mechanic #weldingrig,2020-06-12 02:41:19,19,False,original sound,2275,141,0,1,0,147,10,0,2,4,1,0.00023831006588431654
6836920970381397254,24x14 Tis 544c305/35/24 Atturo Az800Tag a friend that needs a set👍  #southerntruckz #dieselpower #dieselgang #work #wheels #lifted #chevy #tires,2020-06-11 03:05:14,5,False,Aminé - Reel it in (Remix),3196,331,0,3,0,144,8,0,3,3,0,0.0004608450722236148
6836531279928872197,😳😳😳😑😑😑⁉️⁉️⁉️📸 | Owner: Tag Owner!!!  #southerntruckz #dieselpower #dieselgang #forged #truckcheck #lifted #wheels #work #forces #chevy,2020-06-10 01:53:01,7,False,original sound,3270,331,1,13,0,134,10,0,1,2,1,0.0006671575433499171
6836495449021631749,26x14 American Force Cortex 35x13.50x26 Fury Tires! #southerntruckz #KeepingItCute #dieselpower #minivlog #dieselgang #forged #dieselgang #lifted,2020-06-09 23:33:59,11,False,My Tears Are Becoming A Sea,21600,3362,7,88,0,145,8,0,23,1,0,0.005502471449639242
6836447056186330374,That Turbo Sound 🎶 🤟🇺🇸 @b.rax12v #southerntruckz #dieselpower #minivlog #truckcheck #dieselgang #forged #work #lifted #wheels #forces #tires,2020-06-09 20:26:10,8,False,original sound,3133,383,3,4,0,140,11,0,20,1,1,0.0009250823030179836
6836375284363578630,I laughed so hard!GO FOLLOW THE OWNER:@shaynehansson_6.7 #southerntruckz #tires #truck #mechanic #dieselpower #foryoupage #worldoceansday #minivlog,2020-06-09 15:47:40,9,False,original sound,1859,160,1,9,0,147,8,0,15,1,1,0.0004243782546314809
6836166896719498501,This new wheel Set-Up🔥🤟! Sound up! #southerntruckz #truckcheck #welding #tires #truck #mechanic #dieselpower #dieselgang #fyp #foryoupage #forged,2020-06-09 02:19:01,13,False,original sound,5932,774,2,11,0,145,11,0,2,1,1,0.001307006362137161
6836140005014916358,Sick dually🔥 Follow @max.larochelle for more! #southerntruckz #truck #WorldOceansDay #welding #wheels #tires #lifted #truckcheck #minivlog #mechanic,2020-06-09 00:34:40,12,False,original sound,2805,294,1,4,0,148,10,0,0,1,1,0.0005546920318945616
6835726070193442054,Rate this rig 1-10 😍 @jaylpz7 #southerntruckz #truck #welding #weldingrig #chevy #wheels #tires #lifted #truckcheck #work,2020-06-07 21:48:23,16,False,original sound,2389,234,9,12,0,121,10,0,21,6,1,0.0016424442784402677
6835629363694669061,Silverado in for some TIS wheels! 💎#southerntruckz #wheels #tires #jeep #truck #lifted #minivlog #dieselpower #dieselgang #fyp #truckcheck,2020-06-07 15:33:06,15,False,original sound,2762,208,0,4,0,138,11,0,15,6,1,0.0003394062939334887
6835323297618464005,Who wants this? 😍 Owner: @kyle_martin10 #southerntruckz #wheels #tires #lifted #foryoupage #mechanic #jeep #forces #chevy #truck #minivlog,2020-06-06 19:45:24,8,False,Slippery (chopped and screwed),2984,314,3,11,0,138,11,0,19,5,0,0.0009028418948721614
6835244460796955909,@beichler_tanner rolling out on a new set of 305/45/22 Nitto 420v’s @perfectionwheels #southerntruckz #wheels #tires #lifted #foryoupage #mechanic,2020-06-06 14:39:30,17,False,original sound,2338,146,1,1,0,146,6,0,14,5,1,0.0003843198991531437
6834942926263487750,Tag that friend! 😂😂 #southerntruckz #wheels #foryou #tires #lifted #foryoupage Tag owner: #mechanic #dieselpower #dieselgang #chevy #forces #fyp,2020-06-05 19:09:22,6,False,original sound,3542,315,0,3,0,144,12,0,19,4,1,0.0004638463356184477
6834693287329238278,New Product Release. What do you think of the #FuelOffroad SABER? @fueloffroad #southerntruckz #wheels #tires #lifted #truck #foryou #foryoupage,2020-06-05 03:00:41,16,False,Stunnin' (feat. Harm Franklin),1659,103,0,3,0,144,8,0,3,4,0,0.00018812419344282552
6834644008896171269,Check out this clean first gen! 💎 owner: @dlux_supply_co #southerntruckz #tires #wheels #mechanic #foryoupage #forged #liftedtruckcheck #foryou,2020-06-04 23:49:27,52,False,original sound,1871,129,2,7,0,143,8,0,23,3,1,0.0005238568649157939
6834300389609737478,24x16 Fuel Forged Brushed Centers35x15.50x24 Venom Tires! #southerntruckz #tires #wheels #truckcheck #dieselgang #fyp #mechanic #lifted #forged #ford,2020-06-04 01:36:02,8,False,Gelato,41600,5443,49,123,0,149,10,0,1,3,0,0.014328506227719735
6834190582638824710,Big guy! 😍 @bmsoffroad #southerntruckz #tires #wheels #liftedtruckcheck #dieselgang #fyp #mechanic #forged #truckcheck  #foryoupage,2020-06-03 18:29:54,47,False,original sound,1284,103,0,8,0,131,10,0,18,2,1,0.00020188273010424525
6833815556521610502,24x14 American Force Morph 33x14.50x24 Venom Tires  #southerntruckz #dieselgang #foryou #tires #eatemup #liftedtruckcheck #wheels #forces #mechanic,2020-06-02 18:14:36,8,False,original sound,17600,1663,7,49,0,147,9,0,18,1,1,0.003583801564150846
6833565023760141574,35x12.5 @toyotires MTs looking perfect on this 2019 Silverado with just a leveling kit! 😱 #southerntruckz #chevy #fyp #foryou #foryoupage #lifted,2020-06-02 02:02:26,15,False,Aminé - Reel it in (Remix),3469,198,1,5,0,145,6,0,2,1,0,0.0005102315846991875
6833524700845591814,Who else loves the sound of a 5.9 Cummins?😍 @enthuzstapparel #dieselpower #dieselgang #southerntruckz #tires #eatemup #liftedtruckcheck #wheels,2020-06-01 23:26:03,24,False,original sound,55200,7870,51,242,0,143,7,0,23,0,1,0.018136887542538106
6833141671530712325,Rollin! 😈  Owner: @christiangomez_6.6 #dieselpower #mechanic #southerntruckz #forged #dieselgang #tires #minivlog #eatemup #SpaceForceWalk,2020-05-31 22:39:36,24,False,Ballin',2154,213,1,3,0,138,9,0,22,6,0,0.00044627405170779926
6833102113036356869,26x12 Axe Nemesis 35x13.50x26 Rbp Tires getting balanced! #southerntruckz #dieselpower #ford #mechanic #dieselgang #forces #liftedtruckcheck,2020-05-31 20:06:05,10,False,Them Changes,4009,333,0,11,0,140,7,0,20,6,0,0.0005535204008881643
6832811944794197254,How fast is he going? 🤔Driver: @justinlofton41🎥: @maxumus #southerntruckz #foryoupage #forged #truckcheck #tires #dieselpower #liftedtruck #ford,2020-05-31 01:20:06,8,False,original sound,1299,83,4,2,0,144,8,0,1,6,1,0.0007012074020860891
6832672665241799942,Is this setup goals? 🤔@grasspays #southerntruckz #foryoupage #mechanic #wheels #dieselgang #liftedtruckcheck #forged #fyp #truckcheck #HomeTour,2020-05-30 16:19:37,26,False,YNW MELLY freestyle,1220,87,1,6,0,143,10,0,16,5,0,0.00031066355098578784
6832334900960578821,Dark enough? 😂😂😈  Owner: @rossjohn_6.7 #southerntruckz #forces #foryoupage #mechanic #wheels #dieselgang #tires #liftedtruckcheck #liftedtruck,2020-05-29 18:28:54,5,False,original sound,3881,472,5,23,0,142,9,0,18,4,1,0.001437755320772923
6832094419089509638,Owner: @norcaldavid #southerntruckz #wheels #forces #forged #dieselpower #mechanic #diesel #dieselgang #foryoupage #fyp #tires #liftedtruck,2020-05-29 02:55:53,9,False,BUSS HER UP,1434,134,0,3,0,139,12,0,2,4,0,0.00020403492955669653
6831869933182340357,Clean!! #southerntruckz #liftedtruckcheck #wheels #forged #forces #minivlog #dieselpower #ford #mechanic,2020-05-28 12:24:37,4,False,Make No Sense,2192,251,0,1,0,104,9,0,12,3,0,0.00032966456732157716
6831699928381754629,@clappedoutcummins with his clean 5th gen! #southerntruckz #wheels #mechanic #foryoupage #dieselgang #forces #forged #liftedtruckcheck #dieselpower,2020-05-28 01:24:55,14,False,original sound,1181,97,2,3,0,147,9,0,1,3,1,0.00043680350172099487
6831327555363032326,@miller_bmoney 2014 Chevy Silverado 15007” @roughcountry Suspension Lift Kit 26x14 544 @tiswheels 35x13.50x26 Rbp Tires #southerntruckz,2020-05-27 01:19:55,18,False,That's Tuff,2379,149,2,3,0,135,1,0,1,2,0,0.0005403424654690017
6830890192321252613,This is one brave man.. 😂😂 would you trust this?——Credit: cazzalex #southerntruckz #truck #mechanic #foryoupage #wheels #dieselgang,2020-05-25 21:02:42,15,False,original sound,1747,118,3,14,0,131,6,0,21,0,1,0.0006917396676704579
6830485519923760390,Name the engine! 😍 #southerntruckz #truck #forged #foryoupage #mechanic #forces #minivlog  #dieselgang #wheels #fyp #liftedtruckcheck,2020-05-24 18:52:22,7,False,original sound,2321,253,11,5,0,133,11,0,18,6,1,0.0018879344273555168
6830444171191504134,2020 GMC Denali 150024x10 American Force Evolve 285/40/24 @atturotires  #southerntruckz #truck #fyp #forces #dieselpower #truckcheck #forged,2020-05-24 16:11:55,15,False,GOOBA,2545,177,1,1,0,140,7,0,16,6,0,0.0004213038779561361
6830176482602568965,Hit up @perfectionwheels for all of your rim and tire needs! #southerntruckz #dinoday #truck #mechanic #foryoupage #forces #dieselpower #truckcheck,2020-05-23 22:53:09,9,False,timmy trend,2794,218,3,2,0,147,8,0,22,5,0,0.00075262020473971
6829494927928462597,Thoughts?😍🔥 #dinoday #forged #dieselgang #southerntruckz #truck #forces #liftedtruckcheck #mechanic #fyp #foryoupage #ford #eatemup #tires,2020-05-22 02:48:23,22,False,Woah,1539,146,7,3,0,138,13,0,2,4,0,0.001189765500730488
6829126962125098246,Quarantine tings! 😂😂 #diesel #southerntruckz #dieselgang #forged #truckcheck #liftedtruckcheck #dieselpower #eatemup #truck #forces #mechanic,2020-05-21 03:00:30,27,False,original sound,1302,74,0,11,0,141,11,0,3,3,1,0.0001968397731432162
6828985657134746885,Owner- @rb_mopar2_ 1989 Dodge W-25024x14 American Force Data wheels33x14.50x24 Fury m/t tires  #diesel #southerntruckz #fyp #liftedtruck #foryou,2020-05-20 17:52:08,17,False,That's Tuff,13000,2093,4,40,0,144,5,0,17,2,0,0.003258857986656963
6828694229435370757,24x12 547 bm @tiswheels 325/45/24 Nitto Terra Grapplers #southerntruckz #diesel #fyp #wheels #dieselgang #foryou #tires #liftedtruck #dieselpower,2020-05-19 23:01:22,7,False,original sound,2099,108,1,0,0,145,9,0,23,1,1,0.00033329356417949167
6828380387077623046,@amundwiler 😎👊Ram 150024x12 American Force Vantage 305/35/24 Nitto Terra Grapplers #southerntruckz #fyp #dieselgang #foryou #diesel #wheels,2020-05-19 02:43:24,20,False,original sound,2296,158,1,6,0,139,6,0,2,1,1,0.0004247300259844213
6827930764512939270,Owner- @dustinjyork Cummins Powered Ram 250026x14 American Force Burnouts 35x15.50x26 Fury Tires #southerntruckz #forged #fyp #truckcheck #EatEmUp,2020-05-17 21:38:37,55,False,original sound,2318,122,0,1,0,146,5,0,21,6,1,0.00022392888293822576
6827824997684251910,@perfectionwheels #southerntruckz #fyp #dieselgang #foryou #diesel #forged #truckcheck #foryoupage #wheels #mechanic #forces #dieselpower,2020-05-17 14:48:11,14,False,original sound,2874,235,0,0,0,137,12,0,14,6,1,0.00034264587417547033
6827611403201842438,Follow us for more!@jay75mchl #eatemup #southerntruckz #wheels #liftedtruckcheck #foryou #dieselgang #fyp #forged #truckcheck #foryoupage #ford,2020-05-17 00:59:20,11,False,original sound,1405,102,0,1,0,143,11,0,0,6,1,0.00016204609172294093
6827523242480127238,24x14 American Force Morph wheels wrapped in 33x14.50x24 🔥 #EatEmUp #southerntruckz #tires #wheels #liftedtruckcheck #foryou #fyp #dieselgang,2020-05-16 19:17:13,17,False,Black Mayo Jus Know bryansanon,2101,143,1,1,0,141,8,0,19,5,0,0.00037015697600083577
6827452654545833221,Any 2nd gen fans? Owner: @24v_cummins_on_14s #EatEmUp #forged #southerntruckz #wheels #truck #tires #diesel #mechanic #fyp #liftedtruckcheck,2020-05-16 14:43:24,10,False,5 Percent Tint,1397,111,1,2,0,140,10,0,14,5,0,0.0003144719656960973
6827149470032088325,26x16 FUEL FORGED FF29 #forged #truckcheck #southerntruckz #wheels #foryoupage #truck #tires #liftedtruck #mechanic #diesel #liftedtruckcheck,2020-05-15 19:06:47,7,False,original sound,17500,1788,4,64,0,141,11,0,19,4,1,0.003367689765146772
6826867738854673670,Who would want to take a ride?😍🔥 Tag owner. #InTheHouseparty #forged #truckcheck #southerntruckz #wheels #foryoupage #fyp #tires #liftedtruck,2020-05-15 00:53:33,7,False,original sound,1463,118,1,3,0,141,9,0,0,4,1,0.00033017286411543773
6826510218411658502,Who would want this setup?😍🔥 ———————————————- Owner: @taylor12v #truck #forged #truckcheck #southerntruckz #mechanic #wheels #foryoupage #fyp,2020-05-14 01:46:11,31,False,In The End - Mellen Gi Remix,16400,2194,12,120,0,141,8,0,1,3,0,0.005133931404699141
6826130447634894085,•😂😂😂 Owner: @shaydon_voelkel #truck #forged #truckcheck #ford #diesel #southerntruckz #mechanic #liftedtruck #fyp #foryou #wheels #dieselgang,2020-05-13 01:12:29,7,False,original sound,2125,169,0,2,0,141,12,0,1,2,1,0.00026168769942050136
6825994588612742406,That any level lift🤤Credit @drennondd  #truck #truckcheck #forged #ford #diesel #southerntruckz #fyp #foryou,2020-05-12 16:25:16,14,False,ROCKSTAR,4203,494,3,29,0,108,8,0,16,1,0,0.0012338046118923229
6825961754124684550,But could a ford do it? 🤔#wheels #liftedtruck #tires #southerntruckz #liftedtruck #mechanic #dieselpower #forces #cartooncharacter #foryou #truck,2020-05-12 14:17:57,5,False,THE SCOTTS,2766,251,5,2,0,145,11,0,14,1,0,0.0010570756123426091
6825769954294484230,I’m impressed😂 Tag a friend #wheels #tires #southerntruckz #liftedtruck #mechanic #dieselpower #liftedtruck #liftedtruckcheck #dieselgang #forces,2020-05-12 01:53:35,9,False,original sound,1977,133,0,5,0,145,10,0,1,1,1,0.00024247603501309162
6825682838432648453,Tag a friend who would run these😂🤣 #wheels #tires #southerntruckz #liftedtruck #mechanic #dieselpower #liftedtruckcheck #vibewithme #dieselgang,2020-05-11 20:15:31,13,False,Goosebumps,3847,279,5,15,0,143,9,0,20,0,0,0.0012174253083349924
6824562063998717189,Thoughts on this wrap? @hunterkingery on insta! #jumpman #wheels #southerntruckz #liftedtruck #dieselgang #liftedtruckcheck #mechanic #vibewithme,2020-05-08 19:46:20,43,False,5 Percent Tint,2192,168,1,2,0,145,8,0,19,4,0,0.00040268883917499046
6823802043900235014,Clean OBS! 😎 @obs_fordtrucks #jumpman #wheels #liftedtruck #southerntruckz #liftedtruckcheck #mechanic #dieselgang #foryoupage #dieselpower,2020-05-06 18:37:04,14,False,YNW MELLY freestyle,3032,333,3,7,0,139,9,0,18,2,0,0.0008960210917251664
6823730072038526213,Tag someone’s house needs to see this! @whistlindzl 🆒 #jumpman #liftedtruck #liftedtruckcheck #wheels #southerntruckz #dieselpower #dieselgang,2020-05-06 13:57:47,23,False,original sound,3062,188,3,6,0,142,7,0,13,2,1,0.0007653153650935405
6823426893870615814,@legends_gio with a clean roller! 🥶 #vibewithme #jumpman #liftedtruckcheck #liftedtruck #wheels #southerntruckz #dieselpower #dieselgang #mechanic,2020-05-05 18:21:18,4,False,original sound,1960,197,0,4,0,146,9,0,18,1,1,0.0002907438795513482
6823355350553513221,She’s a little wide 🇺🇸 #jumpman #may4th #liftedtruckcheck #liftedtruck #wheels #southerntruckz #foryoupage #dieselgang #dieselpower #mechanic,2020-05-05 13:43:41,43,False,5 Percent Tint,2516,365,5,4,0,141,10,0,13,1,0,0.0011565734680746506
6823186135192243462,Caption this😳😳 #may4th #liftedtruckcheck #liftedtruck #wheels #southerntruckz #forces #foryoupage #dieselgang #dieselpower #notacummins #mechanic,2020-05-05 02:47:03,21,False,original sound,3599,381,11,2,0,145,11,0,2,1,1,0.0020420600785591055
6823100685874121990,26x16’s at @perfectionwheels 💎 #jumpman #may4th #liftedtruckcheck #wheels #diesel #southerntruckz #truckcheck #fyp #dieselgang #mechanic #forces,2020-05-04 21:15:27,15,False,original sound,7906,453,3,11,0,144,11,0,21,0,1,0.0012634953494166292
6823049806827588870,Which one are you taking? 🔥@copperhead_cummins11 #may4th #wheels #liftedtruckcheck #diesel #fyp #southerntruckz #mechanic #truckcheck,2020-05-04 17:58:00,14,False,original sound,2161,238,4,13,0,133,8,0,17,0,1,0.0009482010634073484
6822775070356786437,Tag a buddy 😂Owner @platti6ixx7 Follow us @southern.truckz for more🔥 #wheels #diesel #mechanic #liftedtruckcheck #southerntruckz #fyp,2020-05-04 00:11:54,15,False,SKYBOX,2138,151,0,0,0,133,6,0,0,0,0,0.00023388988671134713
6822645652254706949,🥶 Tag A Buddy! 😱 #truck #truckcheck #southerntruckz #diesel #wheels #dieselpower #mechanic #foryoupage #notacummins #liftedtruckcheck,2020-05-03 15:49:41,9,False,original sound,5016,169,1,3,0,133,10,0,15,6,1,0.0005477229662231416
6822328344999185670,Oh shoot!! 😱😂 #truck #truckcheck #southerntruckz #fyp #foryou #diesel #lifted #wheels,2020-05-02 19:18:22,2,False,original sound,2825,242,7,9,0,85,8,0,19,5,1,0.0013742200188249412
6821686923870899462,@lildirty_og on insta! 🔥 #liftedtruck #cummins #dieselpower #mechanic #goviral #liftedtruckcheck #foryoupage #notacummins #diesel,2020-05-01 01:49:20,14,False,The Dukes of Hazzard,1487,106,3,15,0,129,9,0,1,4,0,0.0006750593216800831
6821208794597575941,Thoughts?Owner: @12v_korbin on insta! #neverfitin #liftedtruck #diesel #cummins #dieselpower #covid19 #mirror #diesel #liftedtruckcheck #coldstart,2020-04-29 18:53:56,13,False,Life Is Good,1674,142,1,5,0,146,10,0,18,2,0,0.0003741013595359665
6821205756730182917,Where my Cummins guys at ?@limited_6.7l  on insta! #neverfitin #liftedtruckcheck #goviral #diesel #mechanic #fyp #mirror #ford #cummins #covid19,2020-04-29 18:42:08,11,False,Savage,1910,183,1,2,0,144,10,0,18,2,0,0.000401942234971389
6820972158093839621,Dope or nope @samlradiesel Comment below 👇 #goviral #coldstart #liftedtruckcheck #liftedtruck #diesel #mechanic #fyp #notacummins #ford,2020-04-29 03:35:42,9,False,5 Percent Tint,2419,257,1,5,0,135,9,0,3,2,0,0.0005101827562372348
6820800640294440197,Tag a buddy @2tone_sick.7 on insta! #goviral #dieselpower #cummins #coldstart #covid19 #liftedtruckcheck #liftedtruck #fyp #diesel,2020-04-28 16:30:05,11,False,FREEDDAWG,1935,184,1,5,0,130,9,0,16,1,0,0.0004232598232501207
6820424679250070789,Tag your squad! 😎 #dieselpower #goviral #cummins #coldstart #notacummins #covid19 #mechanic #liftedtruckcheck #diesel,2020-04-27 16:11:10,12,False,The Box,1711,162,1,5,0,117,9,0,16,0,0,0.0003932522975205329
6820034519861677317,😎🔧 #levelup #fyp #dieselpower #ford #liftedtruck #diesel #cummins #coldstart #notacummins #mechanic Tag owners:,2020-04-26 14:57:09,58,False,original sound,3967,318,0,2,0,111,10,0,14,6,1,0.00048076976538261696
6811134982338219269,Rate this setup 1-10🔥🔥—————————————————📸 Owner: @ronny_plati6.7 —————————————————————————#ford #dieselpower #fyp #liftedtruck #coronavirus,2020-04-02 15:22:24,14,False,Tank,4040,497,12,9,0,138,5,0,15,3,0,0.0023476513924915636
6808700274178280710,What do you think of this build??@legends_gio on insta! 😍🔥 #fyp #dieselpower #goviral #dieselpowergear #ford #liftedtruckcheck #covid19,2020-03-27 01:54:30,30,False,My Chain,2125,167,4,12,0,135,7,0,1,4,0,0.0008784562125463434
6808551275127377157,Dope or nope @jose08 Comment below! 👇🏽 #liftedtruck #fyp #dieselpower #earthhour #goviral #dieselpowergear #cummins #notacummins #coldstart #ford,2020-03-26 16:16:17,10,False,original sound,3002,247,4,12,0,145,10,0,16,3,1,0.0009906210615225014
6808347321814797574,Just another awesome roller with @matty.krats @makai_dye  @silver_sinister on insta!  #liftedtruckcheck #liftedtruck #goviral #fyp #dieselpower,2020-03-26 03:04:52,28,False,original sound,1869,99,0,4,0,143,5,0,3,3,1,0.0002013091765168515
6808241410739801349,Sound up!! 😍😍 @threecalsal on insta! #dieselpower #liftedtruckcheck #notacummins #liftedtruck #cummins #goviral #coldstart #coronavirus,2020-03-25 20:13:51,5,False,original sound,2877,236,2,9,0,135,8,0,20,2,1,0.0006785521037198125
6808216915958353158,Who wants this setup?! 🔥🛥 #country #mirror #liftedtruckcheck #liftedtruck #notacummins #instacummins #cummins #dieselpower #goviral,2020-03-25 18:38:48,8,False,"Gang Up（from ""The Fate of the Furious""）",2331,166,3,4,0,131,9,0,18,2,0,0.000697755534776346
6807818375885016325,What 131k miles without an oil change looks like 😂😂➖➖➖➖➖➖Vid: @austin_aspden #instacummins#cummins#goviral #dieselpower #liftedtruck,2020-03-24 16:52:16,8,False,original sound,2599,151,0,7,0,132,5,0,16,1,1,0.00030124956324907945
6807779814305533190,EASY! @useless6.7 on insta! #dieselpower #goviral #cummins #diesel #liftedtruckcheck #coldstart #fliptheswitch #liftedtruck #onlineclass #xyzbca,2020-03-24 14:22:38,23,False,WHATS POPPIN,3377,302,3,0,0,144,10,0,14,1,0,0.0008410922392642566
6807049330931797254,Tag a buddy that needs to see this! @extended_crew on insta. #styletips #goviral #dieselpower #diesel #cummins #liftedtruckcheck #coldstart,2020-03-22 15:08:03,14,False,2 Seater (feat. G-Eazy & Offset),2458,166,2,3,0,139,7,0,15,6,0,0.0005589402828713177
6806086016164842758,Work truck goals? 😍 @plati.daddy on insta! #styletips #goviral #dieselpower #diesel #goviral #greenscreen #liftedtruckcheck #coldstart #cummins,2020-03-20 00:49:51,8,False,original sound,3031,238,0,2,0,143,9,0,0,4,1,0.0003657268577984538
6805689248168152325,Double tap if you’d drive it! ❤️❤️ @izziemarquez on insta! #diesel #dieselpower #goviral #liftedtruckcheck #cummins #liftedtruck #foryou #truck,2020-03-18 23:10:11,6,False,Life Is Good,4805,510,3,6,0,143,8,0,23,2,0,0.0011296115114071642
