id,desc,createTime,video.duration,author.verified,music.title,stats.playCount,stats.diggCount,stats.commentCount,stats.shareCount
6854772203985095941,Rally to Vegas more to come!! #SummerWorkout #lamborghini #fyp #foryoupage #burnout #goodvibes #NatureVibes #dde #lasvegas #donuts #youtube #viral,2020-07-29 05:37:10,30,False,original sound,118,12,0,0
6851391911366855942,Strollin! #lamborghini #supercar #youtube #summer2020 #rally #fullsend #lasvegas #LetsFaceIt #IceCreamDay #LaceEmUp #TodayYearsOld #lifestyle #viral,2020-07-20 02:59:53,13,False,I Can't Stop,1039,114,1,3
6847318717341142277,Stay tuned for the build! 🙌🏼 #lamborghini #supercar #youtube #summer2020 #fyp #foryoupage #LegendaryChallenge #nobumpergang #tokiodrift #HomeGym,2020-07-09 03:33:47,16,False,Tokyo Drift,1807,372,3,7
6845657594778897670,First mod 🙊 #4thOfJuly #SUBstepchallenge #lamborghini #beautiful #supercar #youtube #summer2020 #nobumpergang #fyp #foryoupage #rockstar #lifestyle,2020-07-04 16:07:47,20,False,ROCKSTAR,1558,165,4,0
6840633105104047366,New whip 🤤 #Summer2020 #foryoupage #fyp #lamborghini #huracan #youtube #supercar #beautiful #viral #subscribe #pretty #racecar #lifestyle #goodvibes,2020-06-21 03:10:12,12,False,original sound,29400,1883,24,46
6829068691955617030,Tis the season! 🙌🏼 #tiktokwellness #JustDanceMoves #fyp #foryoupage #littlethings #boatsnhoes #boatlife #tiffany #beautiful #duramax #wakesurfing,2020-05-20 23:14:20,31,False,original sound,2151,149,1,5
6827901815799958789,Quarantine mornings! 😂😂 #got2bhome #littlethings #foryoupage #fyp #cuteness #funny #youtube #omg #eggplant #viral #follow #EatEmUp #neverfitin,2020-05-17 19:46:15,3,False,Omg,1733,93,0,7
6822760381396651270,Join the fam!! Link in my bio! #foryoupage #fyp #mycrib #retailtherapy #keepingactive #youtube #neverfitin #viral #dde #supercar #mclaren #beautiful,2020-05-03 23:14:52,13,False,Don't be suspicious,1592,25,1,0
6820481634782022918,Make Boss famous! 🤙🏼 #fyp #foryoupage #neverfitin #beautyhaul #natureathome #frenchie #cute #puppy #dance #viral  #youtube #beautiful #bff #tattoo,2020-04-27 19:52:10,15,False,Laxed (Siren Beat),2100,85,0,1
6817938809574018310,🤙🏼🤙🏼 #fyp #everydayscience #viral #foryoupage #mclaren #supercar #dde #dailydrivenexotics #race #racecar #beautiful #thisisme #thiccc #cute #yt,2020-04-20 23:24:43,12,False,original sound,16300,1149,16,18
6814298906688605446,Can she get a like!? :) #fyp #foryoupage #cute #daughter #renegade #liftedtrucks #viralvideo #workdistractions #beautiful #dancchallenge #pink #girl,2020-04-11 04:00:02,5,False,Lottery,6322,345,3,3
6813084920492150022,Meet Boss :) #frenchie #puppy #tiktok #famous #mclaren #cuteness #supercar #dog #boss #frenchiepuppy #healthheroes #levelup #freezeframe #viral,2020-04-07 21:29:08,9,False,Cute Doggies Only,5814,215,1,3
6812608780782636293,Donuts in the mclaren :) #mclaren #dailydrivenexotics #supercar #youtube #levelup #fyp #bookclub #CookieWithACause #viral #thickgirl #beautiful,2020-04-06 14:41:29,26,False,original sound,4112,88,1,0
6809327228325842181,#fyp #ThisIsQuitting #distancedance #mclaren #viral #youtube #supercar #ferrari #viper #thickgirl #beautiful #duramax #liftedtrucks #fastandfurious,2020-03-28 18:27:22,10,False,original sound,5219,174,4,3
6809096561071541510,🤷🏻‍♂️🤷🏻‍♂️ #ThisIsQuitting #distancedance #moreyouknow #fyp #mclaren #viralvideo #viral #supercar #thickgirl #youtube #neighbors #love,2020-03-28 03:32:17,12,False,original sound,4902,134,0,2
6806816020607536389,Missed driving this thing #fyp #boredathome #youtube #liftedtrucks #worktruck #farmlife #vlog #chevy #silverado #duramax #black #viralvideo #like,2020-03-22 00:02:36,15,False,Hustle Hard,6229,221,2,6
6805682364870642949,Did a lil something today 🙈 #youtube #fliptheswitch #mclaren #supercar #liftedtrucks #widebody #thickgirl #oops #dually #dailydrivenexotics #ford,2020-03-18 22:43:27,7,False,original sound,16000,834,11,9
6804897546989866246,🍑🤷🏻‍♂️ #youtube #widebody #thiccc #thickgirl #dually #ButterGlossPop #ford #liftedtrucks #oops #f350 #bigboss #farmlife #farmtruck #vlog #viral,2020-03-16 19:57:57,12,False,original sound,9355,493,3,32
6803745031418154245,Summer where you at?! 💁🏼‍♀️ #lifeathome #imaboss #bigbootty #widebody  #youtube #boat #wakesurf #wakeboard #supercar #liftedtrucks #fridaythe13th,2020-03-13 17:25:36,12,False,Purple Lamborghini,7580,275,3,6
6803512014720257286,views on views 😍🌅 #lifeathome #bigbootty #widebody #dually #bigtrucks #youtube #thickgirl #thiccc #sunset #farmlife #ford #diesel #straightpipe,2020-03-13 02:21:23,8,False,The Git Up,10300,836,2,6
6803485384014613766,Loaded and bloated! 💁🏼‍♀️ #lifeathome #bigbootty #widebody #dually #bigtrucks #youtube #thickgirl #thiccc #diesel #straightpipe #liftedtrucks #f350,2020-03-13 00:38:02,15,False,original sound,11500,756,10,64
6802997516481694982,She actually fits here! 🤪 #bigbootty #widebody #bigtrucks #problem #ford #dually #youtube #thickgirl #thiccc #yay #tight #diesel #straightpipe #oops,2020-03-11 17:04:52,9,False,original sound,461400,40300,182,1033
6802977289333165318,Dope or Nope? 🤔 #liftedtrucks #ford #dually #youtube #diesel #relationshiptips #myaesthetic #f350 #rivalvideo #aftermycoffee #dope #onfire #fire,2020-03-11 15:46:22,14,False,Trap - Instrumental,9732,449,9,16
6802265385719663878,🔥🔥🤷🏻‍♂️ #PlayWithLife #liftedtrucks #ford #dually #onfire #fire #youtube #diesel #straightpipe #follow #oops #dope #rivalvideo #burnout #f350 #911,2020-03-09 17:43:51,12,False,Fire Burning,11200,810,5,55
6801898049573588230,Happy Sunday! #AfterMyCoffee #normalpeople #liftedtrucks #dually #sundayfunday #ford #rollingcoal #dope #youtube #f350 #diesel #follow #oops,2020-03-08 17:58:23,8,False,original sound,30800,2915,9,103
6801232999565298950,😜👌🏼💁🏼‍♀️ #AfterMyCoffee #fashionasmr #liftedtrucks #bigtrucks #dually #ford #f350challenge #rbp #straightpipe #diesel #truckgang #farmlife #oops,2020-03-06 22:57:39,29,False,original sound,7201,163,1,23
6800997364057312517,🤷🏻‍♂️🤷🏻‍♂️ #laautoshow #liftedtrucks #americanforce #rbp #AfterMyCoffee #ford #chevy #challege #youtube #bigtrucks #diesel #follow #subscribe,2020-03-06 07:43:21,4,False,Money In The Grave,6806,198,0,6
6800884125520792838,🤤🚀👌🏼 #UltraSmoothMoves #AfterMyCoffee #jets #diesel #liftedtrucks #dually #ford #chevy #duramax #powerstroke #youtube #follow #oops #whatthissays,2020-03-06 00:23:55,13,False,original sound,82600,8428,28,257
6800879529998044421,Spa day 💁🏼‍♀️ #UltraSmoothMoves #AfterMyCoffee #liftedtrucks #dually #bigtrucks #spaday #bath #sexy #ford #americanforce #rbp #youtube,2020-03-06 00:06:06,7,False,My Truck,27200,2114,14,54
6800789165987384581,🚀🚀 #UltraSmoothMoves #AfterMyCoffee #whatthissays #liftedtrucks #bigtrucks #ford #straightpipe #jet #exhaust #diesel #coldstart #youtube #follow,2020-03-05 18:15:24,15,False,original sound,7555,290,1,14
6800566584671816966,Rollin :) #UltraSmoothMoves #checkthisout #MakeTheLeap #liftedtrucks #bigtrucks #ford #dually #americanforce #trucklife #cali #papertowelchallenge,2020-03-05 03:51:42,40,False,original sound,6290,217,0,26
6800544516710567173,😍👌🏼 #UltraSmoothMoves #checkthisout #beautiful #views #liftedtrucks #bigtrucks #americanforcewheels #dually #ford #f350 #papertowelchallenge,2020-03-05 02:26:02,16,False,Been On,5117,100,0,5
6800539216817261830,🤤🤤 #UltraSmoothMoves #checkthisout #liftedtrucks #ford #rbp #dually #bigtrucks #cencaltrucks #youtube #lifted #diesel #lifteddiesel #americanforce,2020-03-05 02:05:39,5,False,God's Country,1700000,47900,79,1365
6800534431212915974,Dmax giveaway 🙊 #UltraSmoothMoves #checkthisout #liftedtrucks #cencaltrucks #ford #chevy #dodge #viper #supercars #youtube #diesel #bigtrucks,2020-03-05 01:46:54,15,False,Tank,6740,486,2,17
6800529015502327046,Lil dually action :) #UltraSmoothMoves #checkthisout #trucks #liftedtrucks #dually #americanforce #cencaltrucks #ford #f350 #boat #dirtbike,2020-03-05 01:25:52,15,False,Bad Bad Bad,17800,2031,16,112
6859908321806175493,Which set of nittos are you picking? 😎 -@perfectionwheels #southerntruckz #custom #dieseltrucks #diesel #cummins #dodge #racetruck #tires #wheels,2020-08-12 01:47:57,16,False,The Buzz (feat. Mataya & Young Tapz),935,86,1,0
6859803755114745094,24x14 @calioffroad wheels 8x6.533x14.50x24 @furytires 🔥-@perfectionwheels #southerntruckz #custom #ford #racetruck #truck #chevy #wheels #truckporn,2020-08-11 19:02:08,10,False,original sound,1767,316,1,3
6859545579584818438,12 valve Cummins powered mustang 😳Thoughts? @westengw  #southerntruckz #custom #dieseltrucks #diesel #cummins #ford #dodge #racetruck,2020-08-11 02:20:20,19,False,original sound,826,108,0,2
6859506676773539078,Shiny like a diamond! 💎💎 @dmaxx6.6_gene #southerntruckz #custom #dieseltrucks #truck #diesel #chevy #wheels #truckcheck #liftedtruckcheck #dodge,2020-08-10 23:49:20,23,False,original sound,10700,1066,8,70
6859433812523240710,Which one you taking??🤔Credit to  @wever_justin @jc.live2019 #southerntruckz #trucks #south #dieseltrucks #custom #diesel #wheels #chevy,2020-08-10 19:06:40,5,False,original sound,2339,361,4,1
6859170433334480133,Thoughts on this? 🔥 @purple_elaphant6ho #southerntruckz #truck #south #dieseltrucks #custom #diesel #chevy #wheels #racetruck #tires,2020-08-10 02:04:36,12,False,original sound,1495,250,2,5
6859016981966769413,Wait for it! 😂 #southerntruckz #truck #dieseltrucks #custom #chevy #diesel #wheels #liftedtruckcheck #truckporn #chevy #dodge #tires #ford,2020-08-09 16:09:04,7,False,original sound,2946,460,2,27
6858812955878804741,❗️ Quick recap of last weekend! 🔖 Tag owners! ⌨️ Comment other events we should attend! 🔥 #Nashville #southerntruckz #trucks #south #dieseltrucks,2020-08-09 02:57:23,20,False,original sound,2119,316,1,2
6858743069668347142,24x14 American Force Nemesis Brushed 305/35/24 Nitto Terra Grappler 💥-@perfectionwheels #custom #truck #rims #americanforcewheels #diesel,2020-08-08 22:26:09,10,False,24,2661,400,1,4
6858400161752714501,5th gen Cummins rolling in! 🔥 #trucks #southerntruckz #nashville #south #dieseltrucks #chevy #wheels #truckcheck #truckporn #liftedtruckcheck #dodge,2020-08-08 00:15:31,8,False,24,219800,33600,100,452
6857951131444825350,Lifted Ford rollin! 🥶 #trucks #southerntruckz #forces #dieseltrucks #south #nashville #chevy #truckcheck #truckporn #wheels #diesel #racetruck,2020-08-06 19:13:01,8,False,original sound,2778,356,6,1
6857689842969578757,Who’s taking this thing for a spin? 🙋‍♂️ #southerntruckz #trucks #nashville #chevy #truckcheck #truckporn #titans #liftedtruckcheck #ford #diesel,2020-08-06 02:19:10,5,False,Crisis,3966,610,4,0
6857651009037159685,Chevrolet rolling in! 😈 #trucks #dieseltrucks #southerntruckz #forces #south #nashville #chevy #truckporn #truckcheck #ford #wheels #diesel,2020-08-05 23:48:25,5,False,THE SCOTTS,4094,497,3,3
6857580576958893317,24in Snowflakes soon to get mounted! 🔥 #trucks #liftedtruckcheck #southerntruckz #dieseltrucks #truckvideos #south #dodge #wheels #truckporn,2020-08-05 19:15:04,10,False,original sound,2559,224,0,5
6857298964799098118,Who’s taking this for a spin? 🙋‍♂️ @music_city_diesels #trucks #forces #liftedtruckcheck #southerntruckz #nashville #chevy #ford #racetruck,2020-08-05 01:02:18,16,False,Obnimi - Callmearco Remix,4116,574,5,10
6857209324851318021,Cummins sittin clean! 😎 #trucks #southerntruckz #nashville #south #truckcheck #chevy #truckporn #wheels #diesel #dodge #cummins #ram,2020-08-04 19:14:27,14,False,Money trees by kendrick Lamar,3082,481,5,10
6856902355628133638,Chevrolet looking clean! 💎 #southerntruckz #trucks #dieseltrucks #truckcheck #truckporn #wheels #truckvideos #tires #liftedtrucks #south #nashville,2020-08-03 23:23:17,13,False,Recipe,21200,4095,28,36
6856847158633581830,More power baby! 🔥 @jeremy_march #trucks #wheels #dieseltrucks #liftedtruckcheck #southerntruckz #truckporn #diesel #tires #chevy #dodge #racetruck,2020-08-03 19:49:04,9,False,original sound,1854,241,2,2
6856552416171625733,Which Ford are you picking? 🤔 #trucks #southerntruckz #dieseltrucks #nashville #south #diesel #chevy #truckcheck #liftedtruckcheck #ford #wheels,2020-08-03 00:45:20,6,False,original sound,5005,692,15,5
6856507133509274886,Who was at the Music City Showdown meet? #trucks #southerntruckz #liftedtruckcheck #dieseltrucks #forces #south #nashville #titans #truckcheck,2020-08-02 21:49:36,4,False,original sound,2329,158,2,1
6856403549019065606,Lowered gang! 💪 #trucks #nashville #southerntruckz #south #titans #liftedtruckcheck #wheels #truck #chevy #lowered #diesel #dodge,2020-08-02 15:07:39,8,False,original sound,2242,207,5,6
6856159644247756038,That’s one way to do it! @jonathanking3999 #trucks #wheels #southerntruckz #liftedtruckcheck #forces #dieseltrucks #south #truckporn #truck #chevy,2020-08-01 23:21:09,12,False,original sound,1428,104,3,4
6856063261943549190,Crew cab long bed rolling 😳💦@hodonnell36 #trucks #wheels #forces #southerntruckz #dieseltrucks #south #truckporn #truckcheck #tires #ford,2020-08-01 17:07:06,14,False,original sound,1683,196,3,8
6856029575214894342,What’s going on here? 😍@farmerpete2.0 #trucks #wheels #forces #wheels #dieseltrucks #liftedtruckcheck #southerntruckz #dieseltrucks #diesel,2020-08-01 14:56:24,16,False,original sound,1989,246,3,11
6855827318414281989,24x14 Hostile jigsaw wrapped in 33x14.50x24 @furytires -@perfectionwheels #trucks #tires #wheels #southerntruckz #diesel #liftedtrucks #lifted,2020-08-01 01:51:31,17,False,original sound,7003,834,2,12
6855458102515387654,Alumiduty sitting clean 💎@megatron_plati #trucks #wheels #dieseltrucks #southerntruckz #truckporn #racetruck #truckcheck #diesel #dodge #ford,2020-07-31 01:58:46,14,False,original sound,5668,813,4,13
6855352631284501765,Repost from @perfectionwheels#trucks #wheels #forces #liftedtruckcheck #southerntruckz #dieseltrucks #south #tires #diesel #truckporn #racetruck,2020-07-30 19:09:27,13,False,original sound,4133,443,1,0
6855077350929943814,Follow us for more! 😂 #trucks #forces #wheels #tires #liftedtruckcheck #truckcheck #southerntruckz #dieseltrucks #dodge #ford #chevy #4x4diesels,2020-07-30 01:21:15,6,False,original sound,2982,400,2,18
6855038187061005574,Who’s running this setup on there rig?🔥  -@perfectionwheels #trucks #southerntruckz #dieseltrucks #truckporn #tires #wheels #ford #dodge #4x4diesels,2020-07-29 22:49:16,7,False,hatchback,1969,159,0,1
6854943519413406981,24x14 Moto metal 970s on 305 atturos! 😈 @perfectionwheels #trucks #wheels #tires #south #dieseltrucks #4x4diesels #liftedtruckcheck #truckcheck,2020-07-29 16:41:54,2,False,NOTHING,1522,108,0,1
6854720817775774982,CLEAN! 💎 Owner: @chad_vegascarguys⠀#wheels #tires #liftedtruckcheck #truckcheck #southerntruckz #dieseltrucks #truckporn #diesel,2020-07-29 02:17:43,19,False,original sound,868,36,0,2
6854618961439460614,Anyone Been In His Shoes?!? 😂#imontheway tag owner #trucks #wheels #liftedtruckcheck #tires #southerntruckz #dieseltrucks #truckporn #diesel #ford,2020-07-28 19:42:27,7,False,original sound,3239,367,1,14
6854317089549847814,Volume up🔥📸 Owner: @legends_gio #trucks #wheels #liftedtruckcheck #truckcheck #southerntruckz #tires #diesel #ford #dodge #racetruck #4x4diesels,2020-07-28 00:11:03,6,False,original sound,115300,7307,28,154
6854243893290994950,OBS Obsession  @taylor_huntley_ 💯💯💯 #trucks #wheels #forces #liftedtruckcheck #dieseltrucks #southerntruckz #truck #4x4diesels #racetruck,2020-07-27 19:26:59,21,False,original sound,1962,183,2,11
6853975656397622533,Forgiatos on Nitto Terra Graps! - @tatestolfa #trucks #wheels #tires #forces #liftedtruckcheck #truckcheck #south #dieseltrucks #truckporn #chevy,2020-07-27 02:06:07,10,False,original sound,2552,184,1,0
6853931816164887814,hahahahaha! 😂 #trucks #dieseltrucks #southerntruckz #truckporn #diesel #chevy #tires #ford #dodge #4x4diesels #TooManyShoes,2020-07-26 23:15:59,5,False,original sound,3016,327,3,12
6853864543785929990,Repost from @tatestolfaWho’s putting these on there truck? 🔥#perfectionwheels #trucks #wheels #forces #liftedtruckcheck #truckcheck #tires #south,2020-07-26 18:54:55,5,False,Obnimi - Callmearco Remix,4684,479,3,4
6853799035430604038,It’s Britney 🤣😂 #southerntruckz #dieseltrucks #truckporn #diesel #chevy #ford #truck #tires #foryou #dodge #racetruck,2020-07-26 14:40:44,4,False,original sound,3988,357,2,19
6853608439319514374,Would you drive this squarebody? 😎 @bmsoffroad #southerntruckz #truckporn #dieseltrucks #wheels #chevy #TooManyShoes #4x4diesels #wheels #mudtires,2020-07-26 02:21:08,8,False,Ghostmane Flesh,132800,23600,130,355
6853481572264447237,Yeah that’s not right😂 Tag owner #southerntruckz #fyp #truckporn #dieseltrucks #diesels #wheels #chevy #ford #wheels #4x4diesels #yolo #ram,2020-07-25 18:08:48,5,False,original sound,2678,221,4,14
6853170163550866693,@7.3excursion looking clean on them American Force wheels 😎👊 -@perfectionglen_ #southerntruckz #truckporn #dieseltrucks #diesels #wheels #chevy,2020-07-24 22:00:22,14,False,original sound,4685,614,7,33
6853125692985494789,Lifted Civic Anyone?? 🤣• @senorindiann •#LiftedCar #HondaCivic #SAS #MudTires #southerntruckz #dieseltrucks #truckporn #diesels #wheels,2020-07-24 19:07:52,11,False,original sound,3250,278,4,39
6852839847745293574,Repost from @tatestolfaAmerican Forces rolling out with Nitto Trail Graps! 🤘 #southerntruckz #truckporn #dieseltrucks #diesels #wheels #ford,2020-07-24 00:38:35,6,False,rockstar sheesh but its chill aesthetic,3006,285,1,0
6852759550781689094,Welding rigs goal? 🤩 #southerntruckz #dieseltrucks #truckporn #fyp #diesels #chevy #4x4diesels #welding #weldingrigs #ram #chevy,2020-07-23 19:26:59,6,False,original sound,11700,793,2,16
6852472922565643525,Repost from @diesel_dan_777 😂😂😂 #truckporn #trucks #rollcoal #4x4 #chevy #dieselnation #liftedtrucks #ford #diesellife #cummins #dieselpower,2020-07-23 00:54:45,8,False,original sound,2698,236,0,7
6852373143609298182,Double Tap if you would ya take this setup! 💪Credit to @platinummotorspdx  @bigg_name and @fab_itup #southerntruckz #dieseltrucks #truckporn,2020-07-22 18:27:32,17,False,The Buzz (feat. Mataya & Young Tapz),4136,516,3,14
6852102757982178565,Which one are you picking?  @tatestolfa #southerntruckz #fyp #truckporn #dieseltrucks #diesel #wheels #ford #trucks #4x4diesels #tires #ram #chevy,2020-07-22 00:58:18,10,False,Self Control,1880,138,1,2
6852018297794219270,Guess how much it's worth 🤷🏼‍♂️ @mmtwothree #southerntruckz #truckporn #dieseltrucks #diesels #wheels #tires #4x4diesels #yolo #ford #ram #chevy,2020-07-21 19:30:33,14,False,original sound,2559,265,4,13
6851950527295556870,Tag the first person that comes to mind 🚀 @mrpoppageorgio #southerntruckz #dieseltrucks #truckporn #fyp #diesels #truckporn #wheels #ford #chevy,2020-07-21 15:07:34,9,False,original sound,2952,302,14,30
6851771306090695942,Brushed hits different🔥 -@tatestolfa #southerntruckz #fyp #truckporn #dieseltrucks #wheels #4x4diesels #diesels #tires #chevy #ford #yolo #truck,2020-07-21 03:32:08,4,False,One last pic and Ill be gone.,2988,278,0,1
6851718698512731397,Repost from @perfectionglen_Them Nemesis wheels 🔥 #perfectionwheels #southerntruckz #dieseltrucks #wheels #tires #diesels #4x4diesels #ford,2020-07-21 00:07:58,4,False,hey this is my sound watch the og video mwah,3022,343,1,2
6851645981486796038,She's an oldie but a Goldie 😍Owner: @_big_red_76 #southerntruckz #fyp #truckporn #dieseltrucks #diesels #wheels #4x4diesels #tires #jeep #ford,2020-07-20 19:25:46,11,False,original sound,1784,161,1,1
6851376727264988422,Repost from @tatestolfaAmerican force concave hornets👀#perfectionwheels #southerntruckz #truckporn #dieseltrucks #diesels #wheels #tires,2020-07-20 02:00:57,6,False,Charli used this sound,4768,638,4,3
6851304760088366342,How many Jeeps to pull a Chevy 🤔 Owner: @brrcandy #southerntruckz #fyp #truckporn #dieseltrucks #diesels #wheels #chevy #tires #4x4diesels #truck,2020-07-19 21:21:39,4,False,original sound,3212,287,5,0
6851197816514071814,When your crush says she only likes sports cars😂🤣 Credit to owner! #southerntruckz #dieseltrucks #diesels #wheels #ford #chevy #truckporn #tires,2020-07-19 14:26:40,8,False,original sound,3230,275,0,5
6851011867473710341,20” Fuel Rebel / 33” Atturo MT Gettin mounted up! -@rimzone #southerntruckz #dieseltrucks #truckporn #wheels #fyp #chevy #tires #4x4diesels,2020-07-19 02:25:06,21,False,soundcloud is crazed,6773,694,0,3
6850981640261422341,Would you drive this? 🤷‍♂️Tag owner #southerntruckz #diesels #dieseltrucks #wheels #truckporn #diesels #ford #chevy #tires #yolo #4x4diesels #fyp,2020-07-19 00:27:48,7,False,original sound,2005,240,5,14
6850817879047163142,"Too much sauce, broke my hip. 💎 -@perfectionwheels #southerntruckz #fyp #truckporn #dieseltrucks #LetsFaceIt #4x4diesels #ford #diesels #ford",2020-07-18 13:52:19,12,False,unbothered,7026,1277,3,6
6850618487077932293,Wouldn't have been able to do it with a Chevy 🤷🏼‍♂️ #southerntruckz #fyp #truckporn #dieseltrucks #diesels #wheels #ford #chevy #tires #vibezone,2020-07-18 00:58:35,8,False,original sound,1192,61,0,1
6850148112770616581,Backing out on a new set of 22x12 @hardcoreoffroadwheels wrapped in 33” Venom x/t tires! -@perfectionwheels #southerntruckz #4x4diesels #dieseltrucks,2020-07-16 18:33:16,13,False,Obnimi - Callmearco Remix,3201,309,1,1
6849890825468480774,Caption this! 😳 ALSO head over and CHECK out @goodfair for sick clothing! 😎 #goodfair #nonewthings #goodfair500 #southerntruckz #dieseltrucks,2020-07-16 01:54:53,12,False,what they want by russ,4159,311,7,10
6849738375667256582,Lowered or lifted? 🤔 thoughts? #southerntruckz #dieseltrucks #4x4diesels #wheels #truck #ford #truckporn #fyp #foryou,2020-07-15 16:03:17,13,False,original sound,2925,413,34,1
6849532076111285510,Thoughts? 🤔🔥@jonathan_p_bryan #tiktoktaughtme #southerntruckz #4x4diesels #dieseltrucks #wheels #truck #chevy #tires #diesels #truckporn #yolo,2020-07-15 02:42:46,16,False,d o l c e a n d g a b b a n a,2827,387,3,14
6849487810487979270,Silverado rolling on Forgiatos! 🔥 #southerntruckz #4x4diesels #dieseltrucks #wheels #truck #chevy #ford #tires #diesels #truckporn #yolo,2020-07-14 23:50:59,8,False,Obnimi - Callmearco Remix,45200,2645,19,68
6849419261924871430,Pretty fire if you ask me 🤣😂 tag owner #southerntruckz #4x4diesels #dieseltrucks #truck #chevy #wheels #ford #diesels #tires #truckporn #yolo #fyp,2020-07-14 19:24:57,11,False,original sound,5158,279,2,6
6849155786338290950,Lowered single cab Silverado! 😈#BeatsDaisyChallenge #VibeZone #southerntruckz #wheels #dieseltrucks #diesels #truck #diesel #colorcustomizer,2020-07-14 02:22:34,5,False,unbothered,3540,425,8,4
6849114912946539781,Reply to @os_xvibez Fantastic! 😎 Y’all have seem to love the wheel videos recently! Trying my best to find more! -@rimzone- Those Fuel Contra are 🔥,2020-07-13 23:43:57,7,False,Address It (Bitch I Got It Out Muscle),4565,513,1,5
6849033672947993862,Clean looking Chevy C30! 😎 #TikTokTaughtMe #southerntruckz #4x4diesels #dieseltrucks #4x4diesels #wheels #truck #chevy #ford #tires #diesels,2020-07-13 18:28:40,9,False,EGO,6961,1045,4,22
6848803732143099141,Reply to @murrdah This video was reposted from @omarwheels on Instagram. Check him out! #southerntruckz,2020-07-13 03:36:26,9,False,original sound,4866,620,2,5
6848699341339643142,Which one are you picking? 🤔💎 @bmsoffroad #southerntruckz #4x4diesels #dieseltrucks #truckporn #ColorCustomizer #wheels #ford #tires #diesel,2020-07-12 20:51:18,11,False,i luv my choppa,2876,381,2,1
6848610435583741189,22x14 @hostilewheels wrapped in 33x14.50x22 Venom x/t Tires -@perfectionwheels #southerntruckz #foryou #dieseltrucks #sponsor #dieselsmerica,2020-07-12 15:06:18,7,False,wide puten music,3129,347,0,1
6848443137648495878,Front Wheel Came Off The Ground 3 Feet! 😳😆 - @gabefarrellproductions #southerntruckz #dieseltrucks #diesel #truckporn #4x4diesels #dieselsmerica,2020-07-12 04:17:06,4,False,original sound,4736,482,2,3
6848372294750866693,5th gen Cummins rolling on 28’s and 40’s ! 💎 @bmsoffroad @bms_anthony #southerntruckz #wheels #tires #diesel #4x4diesels #dieseltrucks #liftedtruck,2020-07-11 23:42:11,11,False,Rags2Riches (feat. ATR Son Son),25100,5368,16,106
6848311075008433413,Lowered gang! 😎 #southerntruckz #truckporn #dieselsmerica #4x4diesels #chevy #dodge #ford #forces #diesel #ColorCustomizer,2020-07-11 19:44:36,8,False,i luv my choppa,3010,332,1,10
6848239304594984198,Caption this! 😂 😰 #southerntruckz #truckporn #dieselsmerica #4x4diesels #dieseltrucks #is #dodge #ford #racingfuel #chevy #wheels #tires,2020-07-11 15:06:06,12,False,original sound,2305,172,5,3
6848018461264776454,Slick old school Chevy! 😎#southerntruckz #chevy #dieseltrucks #4x4diesels #foryou #ram #ford #diesel #sponsor #forces #TheOldGuard,2020-07-11 00:49:11,8,False,50//50,3354,420,1,14
6847973647005535493,Cummins pulling out a powerstroke! 😈Owner: @project_murica_7.3 #southerntruckz #dieseltrucks #4x4diesels #dieselsmerica,2020-07-10 21:55:16,14,False,original sound,2896,251,1,5
6847913516649696517,Red 24x12 American Force!  - @omarswheels #southerntruckz #truckporn #dieselsmerica #dieseltrucks #4x4diesels #sponsor #forces #wheels #tires,2020-07-10 18:01:55,9,False,Flatbed Freestyle - Playboi Carti,58400,12600,44,243
6847854088588168453,💥Tuff T4B sweetness.💥 - @rimzone #southerntruckz  #dieseltrucks #4x4diesels #dodge #truckporn #dieselsmerica #foryoupage #dodge #ram #wheels #tires,2020-07-10 14:11:20,15,False,Money trees by kendrick Lamar,2185,247,0,3
6847673994284387589,Up or Down? 🤔 @anylevellift Credit to @dirtydieselcustoms : @watsonrocky #southerntruckz #LaughPause #dieseltrucks #4x4diesels #truckporn #ford,2020-07-10 02:32:29,26,False,Sunshine,2146,204,2,12
6847598622004006149,Dodge Ram Cummins featuring @fittipaldioffroad 24x12 FTF07 Polished -@atdwheels #dieseltrucks #southerntruckz #dieselsmerica #litedtrucks,2020-07-09 21:39:59,10,False,original sound,2875,364,1,0
6847514978082147589,22x12 hostile jigsaw325/50/22 amp mt - @perfectionwheels #dieseltrucks #southerntruckz #4x4diesels #dieselsmerica #litedtrucks #dodge #diesel #dodge,2020-07-09 16:15:21,9,False,unbothered,10200,2193,6,17
6847207769515363589,Ram 150024x14 655c @dropstarswheels 33x14.50x24 Venom x/t tires! -@perfectionwheels #southerntruckz #dieseltrucks #lifteddiesels #dodge #ford,2020-07-08 20:23:18,27,False,50//50,3665,457,0,6
6846912469504462086,What's your favorite Ford 🤔⠀Credit to @dalton_nielson⠀#dieseltrucks #southerntruckz #dieselsmerica #litedtrucks #lifteddiesels #ford,2020-07-08 01:17:22,10,False,original sound,1694,147,0,5
6846819294857284869,Thoughts on this 7.3? 😍 Owner: @lnp_diesel #dieseltrucks #dieselsmerica #4x4diesels #truckporn #lifteddiesels #litedtrucks #dodge #ford #powerstoke,2020-07-07 19:15:47,15,False,Ghostmane Flesh,2571,379,4,1
